room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
4073938,6297837.0,Entire home/apt,,Grandview-Woodland,17,4.5,3.0,2.0,53.0,1.0,49.279701,-123.074388,2016-01-18 03:28:59.020651
9611901,844053.0,Entire home/apt,,Downtown Eastside,1,5.0,4.0,2.0,120.0,3.0,49.277654,-123.095671,2016-01-18 03:28:54.386250
8655424,45485657.0,Entire home/apt,,Fairview,1,4.0,3.0,0.0,53.0,1.0,49.263857,-123.139826,2016-01-18 03:28:52.527811
9714146,5981846.0,Private room,,Kitsilano,3,4.5,2.0,1.0,42.0,2.0,49.27039,-123.17382,2016-01-18 03:28:48.985447
5686176,28414778.0,Entire home/apt,,Downtown,33,5.0,2.0,1.0,69.0,2.0,49.280931,-123.124296,2016-01-18 03:28:37.642939
1520500,7290306.0,Entire home/apt,,Kitsilano,9,5.0,3.0,1.0,98.0,4.0,49.268907,-123.148055,2016-01-18 03:28:31.204927
8907941,18429450.0,Entire home/apt,,Downtown,11,5.0,,2.0,337.0,3.0,49.278264,-123.119337,2016-01-18 03:28:28.093857
8155112,20588783.0,Entire home/apt,,Mount Pleasant,3,4.0,2.0,1.0,67.0,2.0,49.261872,-123.111059,2016-01-18 03:27:45.921472
9529869,6184073.0,Entire home/apt,,Fairview,3,5.0,2.0,1.0,89.0,2.0,49.260641,-123.134673,2016-01-18 03:27:40.314285
7843590,41329829.0,Private room,,Kitsilano,5,5.0,2.0,1.0,49.0,1.0,49.271582,-123.152088,2016-01-18 03:27:34.751094
4905431,2065367.0,Entire home/apt,,Mount Pleasant,4,4.5,2.0,2.0,70.0,2.0,49.261788,-123.079848,2016-01-18 03:27:32.507857
5927981,2637271.0,Private room,,Mount Pleasant,7,4.5,2.0,1.0,36.0,2.0,49.257644,-123.088558,2016-01-18 03:27:30.136670
3221486,16258991.0,Private room,,West End,49,4.5,4.0,1.0,50.0,1.0,49.28989,-123.132568,2016-01-18 03:27:26.337213
9075196,39387322.0,Entire home/apt,,Kitsilano,0,,2.0,1.0,78.0,6.0,49.270842,-123.151392,2016-01-18 03:27:21.636848
4701953,20108090.0,Entire home/apt,,Kitsilano,8,4.5,4.0,1.0,89.0,4.0,49.273655,-123.162641,2016-01-18 03:27:19.104736
875309,4621004.0,Entire home/apt,,Kitsilano,16,4.5,4.0,2.0,177.0,7.0,49.269647,-123.163515,2016-01-18 03:27:15.702875
4150728,4123253.0,Private room,,Hastings-Sunrise,7,4.5,1.0,1.0,25.0,1.0,49.278339,-123.034288,2016-01-18 03:27:02.505540
5206188,26933884.0,Private room,,Fairview,0,,2.0,1.0,35.0,2.0,49.258982,-123.139608,2016-01-18 03:26:38.999146
1004144,5417805.0,Entire home/apt,,West End,34,4.5,4.0,1.0,81.0,4.0,49.280626,-123.133771,2016-01-18 03:26:08.375543
7986857,42153585.0,Entire home/apt,,Downtown,5,5.0,2.0,0.0,70.0,5.0,49.288625,-123.127137,2016-01-18 03:26:05.073183
8655906,10374208.0,Shared room,,Downtown,1,5.0,1.0,1.0,35.0,1.0,49.277588,-123.131131,2016-01-18 03:25:56.071013
8131930,30249963.0,Entire home/apt,,West End,0,,2.0,0.0,50.0,1.0,49.287937,-123.130755,2016-01-18 03:25:48.580509
5567902,16631729.0,Private room,,Downtown Eastside,5,4.0,2.0,1.0,41.0,2.0,49.283345,-123.112752,2016-01-18 03:25:27.563814
8609235,45292376.0,Entire home/apt,,Dunbar Southlands,0,,1.0,1.0,71.0,7.0,49.252983,-123.180956,2016-01-18 03:25:23.585713
7693544,36568043.0,Entire home/apt,,Downtown,15,4.5,4.0,2.0,119.0,1.0,49.287502,-123.122926,2016-01-18 03:25:20.506275
1217372,220556.0,Entire home/apt,,Riley Park,47,5.0,,3.0,174.0,3.0,49.249628,-123.111126,2016-01-18 03:25:05.767874
8358870,11130017.0,Private room,,West Point Grey,0,,2.0,1.0,39.0,1.0,49.264628,-123.189086,2016-01-18 03:24:41.901038
5891867,30358761.0,Shared room,,West End,31,4.5,2.0,1.0,31.0,3.0,49.289924,-123.139473,2016-01-18 03:24:39.944522
6377708,28011062.0,Private room,,West End,5,4.5,1.0,1.0,60.0,1.0,49.283817,-123.141693,2016-01-18 03:24:36.991189
9514618,7012986.0,Private room,,Downtown,0,,2.0,1.0,36.0,7.0,49.277206,-123.125967,2016-01-18 03:24:33.313038
7915488,11028680.0,Entire home/apt,,Kitsilano,10,4.5,2.0,0.0,62.0,2.0,49.270942,-123.163875,2016-01-18 03:24:22.240590
3458358,17429620.0,Entire home/apt,,Riley Park,7,5.0,2.0,1.0,78.0,3.0,49.243003,-123.101724,2016-01-18 03:24:19.511876
3766786,19296225.0,Entire home/apt,,Downtown,2,5.0,3.0,2.0,159.0,5.0,49.287229,-123.123073,2016-01-18 03:24:13.947338
3720236,13745448.0,Private room,,South Cambie,34,5.0,2.0,1.0,43.0,1.0,49.256058,-123.123699,2016-01-18 03:24:10.575084
9943115,7787726.0,Entire home/apt,,Downtown,2,5.0,2.0,1.0,78.0,1.0,49.277122,-123.127132,2016-01-18 03:24:06.009488
3534543,15252005.0,Private room,,West End,2,5.0,2.0,1.0,55.0,3.0,49.287153,-123.125405,2016-01-18 03:23:56.011529
2084273,7940236.0,Private room,,Renfrew-Collingwood,27,5.0,1.0,1.0,48.0,2.0,49.249659,-123.03606,2016-01-18 03:23:39.850654
2703000,4292080.0,Entire home/apt,,Kitsilano,26,4.5,3.0,2.0,79.0,2.0,49.269502,-123.16504,2016-01-18 03:23:34.920598
7025659,32855272.0,Private room,,Sunset,1,4.0,,1.0,32.0,1.0,49.224415,-123.098805,2016-01-18 03:23:26.049507
7604216,39876058.0,Entire home/apt,,Mount Pleasant,4,5.0,2.0,1.0,78.0,4.0,49.257495,-123.102142,2016-01-18 03:23:22.581508
1514917,8088607.0,Entire home/apt,,Fairview,19,5.0,3.0,1.0,92.0,2.0,49.267498,-123.12911,2016-01-18 03:23:08.863790
9676661,49519954.0,Private room,,Sunset,0,,3.0,1.0,39.0,1.0,49.225246,-123.102971,2016-01-18 03:23:02.004823
3962088,2253622.0,Private room,,Dunbar Southlands,38,5.0,2.0,1.0,77.0,2.0,49.225526,-123.184578,2016-01-18 03:22:57.558584
98242,31065.0,Entire home/apt,,Sunset,233,5.0,4.0,,42.0,1.0,49.222931,-123.077852,2016-01-18 03:22:52.338194
7362409,20546033.0,Entire home/apt,,West End,6,4.0,2.0,1.0,71.0,2.0,49.281266,-123.131206,2016-01-18 03:22:45.187479
9301061,4089418.0,Entire home/apt,,Downtown,9,5.0,4.0,2.0,98.0,1.0,49.28112,-123.119686,2016-01-18 03:22:36.807850
503816,2058974.0,Entire home/apt,,Mount Pleasant,7,5.0,3.0,2.0,113.0,3.0,49.267693,-123.112066,2016-01-18 03:22:28.134473
7717915,1208303.0,Private room,,Victoria-Fraserview,11,5.0,2.0,1.0,32.0,2.0,49.206922,-123.064454,2016-01-18 03:22:23.984033
5934091,30707789.0,Entire home/apt,,Mount Pleasant,0,,,3.0,106.0,3.0,49.256514,-123.086774,2016-01-18 03:22:16.538983
7481970,39181922.0,Private room,,Riley Park,2,4.5,2.0,1.0,43.0,1.0,49.256363,-123.093955,2016-01-18 03:22:13.705176
228353,1191327.0,Private room,,Downtown,108,4.5,2.0,1.0,78.0,2.0,49.280639,-123.107526,2016-01-18 03:11:45.273233
7026334,36833394.0,Private room,,Fairview,3,5.0,1.0,1.0,70.0,7.0,49.265481,-123.136054,2016-01-18 03:11:41.665232
5649604,29278205.0,Private room,,Grandview-Woodland,1,,2.0,1.0,113.0,1.0,49.275324,-123.064381,2016-01-18 03:11:38.266919
7331240,23437016.0,Entire home/apt,,Fairview,8,4.5,2.0,1.0,85.0,1.0,49.263694,-123.127114,2016-01-18 03:11:34.897159
3067596,15611109.0,Private room,,Downtown,95,4.5,1.0,1.0,53.0,1.0,49.282779,-123.115555,2016-01-18 03:11:27.024054
249106,1304461.0,Shared room,,Hastings-Sunrise,28,5.0,2.0,1.0,50.0,1.0,49.28035,-123.053649,2016-01-18 03:11:21.876192
5696433,29483948.0,Entire home/apt,,Kitsilano,3,5.0,2.0,1.0,117.0,2.0,49.264556,-123.151309,2016-01-18 03:11:17.637673
8541789,3667996.0,Private room,,West End,0,,1.0,1.0,57.0,1.0,49.282232,-123.125829,2016-01-18 03:11:09.814750
8658323,1430666.0,Shared room,,West End,0,,1.0,1.0,25.0,1.0,49.281836,-123.137795,2016-01-18 03:10:45.222441
3044387,15223311.0,Entire home/apt,,Downtown,18,5.0,4.0,2.0,89.0,5.0,49.27406,-123.119387,2016-01-18 03:10:32.708901
4633060,23992714.0,Private room,,Downtown,17,4.5,2.0,1.0,43.0,2.0,49.277491,-123.108218,2016-01-18 03:10:19.959589
7362897,38577244.0,Entire home/apt,,West End,1,5.0,2.0,0.0,212.0,1.0,49.278134,-123.130877,2016-01-18 03:10:08.351995
1774227,9318001.0,Entire home/apt,,Fairview,22,4.5,2.0,1.0,273.0,3.0,49.268931,-123.138888,2016-01-18 03:09:59.359556
3811957,2410545.0,Entire home/apt,,Kitsilano,1,5.0,4.0,2.0,142.0,7.0,49.274825,-123.148788,2016-01-18 03:09:49.113960
7094581,35572760.0,Private room,,Killarney,7,4.5,1.0,1.0,35.0,1.0,49.221211,-123.039661,2016-01-18 03:09:44.205224
8185641,43140539.0,Entire home/apt,,Kitsilano,0,,2.0,2.0,108.0,7.0,49.260674,-123.146802,2016-01-18 03:09:27.108194
6545054,1596600.0,Private room,,Downtown,8,5.0,2.0,1.0,35.0,4.0,49.277138,-123.115904,2016-01-18 03:09:25.564192
3220714,15198857.0,Entire home/apt,,Mount Pleasant,44,4.5,,2.0,79.0,3.0,49.257601,-123.114836,2016-01-18 03:09:18.712050
7494656,39181323.0,Private room,,Kitsilano,5,4.5,2.0,1.0,63.0,4.0,49.26221,-123.185762,2016-01-18 03:09:11.702498
10083,30899.0,Entire home/apt,,Downtown,18,4.0,,2.0,113.0,4.0,49.278563,-123.10926,2016-01-18 03:09:03.551852
8542228,20534205.0,Private room,,Hastings-Sunrise,0,,2.0,1.0,42.0,1.0,49.273395,-123.030562,2016-01-18 03:08:42.785035
7025378,36826372.0,Entire home/apt,,Kerrisdale,11,5.0,2.0,1.0,103.0,3.0,49.224688,-123.166767,2016-01-18 03:08:31.030962
7462074,39085219.0,Private room,,Marpole,1,5.0,2.0,1.0,57.0,1.0,49.209544,-123.142409,2016-01-18 03:08:27.455651
4144518,21499909.0,Entire home/apt,,West End,48,5.0,4.0,2.0,85.0,180.0,49.285934,-123.125152,2016-01-18 03:08:16.338189
7616316,18053138.0,Private room,,Fairview,2,5.0,2.0,1.0,69.0,1.0,49.26904,-123.117152,2016-01-18 03:07:59.145576
2644110,9060366.0,Entire home/apt,,Grandview-Woodland,16,5.0,2.0,1.0,64.0,3.0,49.284025,-123.065697,2016-01-18 03:07:55.296397
6764540,5759451.0,Private room,,Kensington-Cedar Cottage,21,5.0,2.0,1.0,57.0,2.0,49.251261,-123.079128,2016-01-18 03:07:48.481397
752479,3957583.0,Entire home/apt,,Hastings-Sunrise,67,5.0,2.0,1.0,63.0,3.0,49.286497,-123.048448,2016-01-18 03:07:45.069284
23080,71205.0,Entire home/apt,,Kitsilano,5,5.0,2.0,1.0,60.0,4.0,49.270128,-123.157284,2016-01-18 03:07:39.376208
4888430,25151201.0,Entire home/apt,,Mount Pleasant,45,5.0,2.0,1.0,67.0,3.0,49.260586,-123.081793,2016-01-18 03:07:14.695596
5815580,357147.0,Private room,,West End,2,5.0,2.0,1.0,39.0,1.0,49.284606,-123.135739,2016-01-18 03:07:12.788039
9495622,5833606.0,Entire home/apt,,Fairview,1,5.0,4.0,2.0,177.0,3.0,49.264621,-123.120046,2016-01-18 03:07:08.569815
1678734,1896075.0,Entire home/apt,,Kensington-Cedar Cottage,5,5.0,4.0,1.0,78.0,3.0,49.253103,-123.064856,2016-01-18 03:07:04.747045
698440,1813838.0,Entire home/apt,,Kitsilano,37,5.0,2.0,0.0,92.0,7.0,49.265028,-123.145789,2016-01-18 03:06:30.221034
6870891,4338652.0,Entire home/apt,,Fairview,0,,4.0,2.0,191.0,6.0,49.263316,-123.136272,2016-01-18 03:06:27.056524
8327043,43896263.0,Entire home/apt,,Kitsilano,2,5.0,4.0,1.0,124.0,1.0,49.272614,-123.161045,2016-01-18 03:06:24.224286
8017515,2156807.0,Private room,,Shaughnessy,17,4.5,2.0,1.0,37.0,1.0,49.249797,-123.143464,2016-01-18 03:05:58.418693
31869,137044.0,Private room,,Grandview-Woodland,19,4.5,2.0,1.0,60.0,4.0,49.275292,-123.059432,2016-01-18 03:05:40.473562
1720029,2343375.0,Entire home/apt,,Kitsilano,0,,2.0,1.0,35.0,14.0,49.264172,-123.153004,2016-01-18 03:05:28.042234
8155087,2755217.0,Entire home/apt,,West End,6,5.0,5.0,2.0,146.0,2.0,49.281681,-123.125842,2016-01-18 03:05:24.628169
2326272,11883405.0,Entire home/apt,,Dunbar Southlands,1,4.0,4.0,2.0,59.0,30.0,49.242814,-123.184373,2016-01-18 03:05:09.942032
4512461,23398159.0,Entire home/apt,,Kensington-Cedar Cottage,16,5.0,2.0,1.0,64.0,2.0,49.241098,-123.08994,2016-01-18 03:05:02.102536
7775864,33612893.0,Private room,,Sunset,14,4.5,3.0,1.0,32.0,1.0,49.219353,-123.085848,2016-01-18 03:04:57.833236
2815569,14402716.0,Entire home/apt,,Kensington-Cedar Cottage,1,,5.0,2.0,99.0,3.0,49.246467,-123.084208,2016-01-18 03:04:24.560951
1788452,71508.0,Entire home/apt,,Grandview-Woodland,24,5.0,4.0,2.0,78.0,3.0,49.273898,-123.06928,2016-01-18 03:04:20.490835
8170040,43118605.0,Shared room,,Grandview-Woodland,0,,1.0,1.0,42.0,1.0,49.275476,-123.057329,2016-01-18 03:04:11.115976
8538669,44953264.0,Private room,,Grandview-Woodland,0,,2.0,1.0,67.0,1.0,49.268983,-123.07308,2016-01-18 03:03:52.510142
6516006,14063448.0,Entire home/apt,,Fairview,0,,3.0,1.0,91.0,7.0,49.266838,-123.134782,2016-01-18 03:03:47.541759
8239800,18615160.0,Entire home/apt,,Downtown Eastside,1,5.0,2.0,1.0,79.0,3.0,49.277991,-123.09796,2016-01-18 03:03:44.556973
8614158,45315202.0,Private room,,Downtown Eastside,2,5.0,2.0,1.0,35.0,1.0,49.278965,-123.089227,2016-01-18 03:03:42.220718
5296430,10999073.0,Entire home/apt,,Downtown Eastside,11,5.0,2.0,0.0,134.0,1.0,49.282582,-123.103775,2016-01-18 03:03:33.856011
7807009,72002.0,Entire home/apt,,Mount Pleasant,5,4.0,2.0,1.0,51.0,1.0,49.261299,-123.113089,2016-01-18 03:03:25.979014
