room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
2163742,5656886,Shared room,,Grandview-Woodland,38,4.5,2.0,1.0,60.0,2.0,49.263159,-123.074236,2015-12-15 06:24:41.647304
6187941,6887813,Entire home/apt,,Downtown,1,4.0,2.0,1.0,112.0,5.0,49.279713,-123.120449,2015-12-15 06:24:40.027937
3711997,5376154,Entire home/apt,,Fairview,4,5.0,2.0,1.0,71.0,5.0,49.260654,-123.139591,2015-12-15 06:24:38.334780
7036838,36893526,Private room,,Riley Park,6,4.5,2.0,1.0,37.0,1.0,49.24965,-123.114148,2015-12-15 06:24:36.576914
2008756,10338165,Entire home/apt,,West End,17,5.0,2.0,1.0,75.0,2.0,49.288259,-123.133423,2015-12-15 06:24:34.747809
1479755,7903736,Private room,,Mount Pleasant,24,5.0,2.0,1.0,49.0,3.0,49.256354,-123.082415,2015-12-15 06:24:31.071356
6377589,33241227,Private room,,Downtown,3,4.0,2.0,1.0,52.0,2.0,49.287177,-123.123556,2015-12-15 06:24:22.478014
8210292,2512621,Private room,,Downtown,0,,1.0,1.0,71.0,1.0,49.279723,-123.107041,2015-12-15 06:24:19.429736
9609410,49721014,Private room,,West End,0,,4.0,1.0,75.0,3.0,49.28644,-123.130062,2015-12-15 06:24:18.108522
8658323,1430666,Shared room,,West End,0,,1.0,1.0,26.0,1.0,49.281836,-123.137795,2015-12-15 06:24:13.174202
5383643,2744433,Entire home/apt,,Downtown,13,5.0,4.0,2.0,187.0,2.0,49.289351,-123.12798,2015-12-15 06:24:06.526228
4541110,20654707,Private room,,Hastings-Sunrise,29,4.5,2.0,1.0,52.0,1.0,49.28112,-123.02378,2015-12-15 06:24:04.437096
6031384,31303844,Entire home/apt,,West End,6,4.5,2.0,1.0,89.0,5.0,49.282554,-123.138291,2015-12-15 06:24:02.109601
2739544,14017542,Entire home/apt,,Hastings-Sunrise,11,5.0,4.0,2.0,76.0,1.0,49.28281,-123.044153,2015-12-15 06:23:58.531400
674281,3423325,Entire home/apt,,Kensington-Cedar Cottage,11,5.0,,3.0,166.0,3.0,49.251452,-123.071008,2015-12-15 06:23:56.564870
9301061,4089418,Entire home/apt,,Downtown,3,5.0,4.0,2.0,82.0,1.0,49.279911,-123.120937,2015-12-15 06:23:54.579708
9412608,11156615,Private room,,Kitsilano,1,5.0,2.0,1.0,26.0,2.0,49.269389,-123.158299,2015-12-15 06:23:52.595888
5174811,26766273,Entire home/apt,,Hastings-Sunrise,18,5.0,2.0,1.0,75.0,2.0,49.274214,-123.047152,2015-12-15 06:23:51.617510
1688155,297337,Entire home/apt,,Riley Park,0,,2.0,1.0,90.0,5.0,49.243721,-123.091996,2015-12-15 06:23:42.390174
4621364,13415670,Entire home/apt,,Fairview,2,3.0,2.0,1.0,67.0,1.0,49.26101,-123.126706,2015-12-15 06:23:39.369137
5737055,24084621,Private room,,Downtown,13,4.5,2.0,1.0,64.0,3.0,49.279431,-123.112789,2015-12-15 06:23:38.107419
9240356,48026357,Entire home/apt,,West Point Grey,0,,4.0,2.0,318.0,7.0,49.264521,-123.208003,2015-12-15 06:23:31.043518
2966088,64891,Entire home/apt,,Kensington-Cedar Cottage,7,5.0,5.0,2.0,112.0,3.0,49.248846,-123.082515,2015-12-15 06:23:24.877731
4225233,5255749,Entire home/apt,,West End,43,5.0,2.0,1.0,94.0,,49.284109,-123.125795,2015-12-15 06:23:17.211783
3342823,6016566,Entire home/apt,,Kitsilano,21,4.0,5.0,2.0,124.0,2.0,49.265869,-123.155602,2015-12-15 06:23:14.877311
8540411,43946543,Entire home/apt,,Grandview-Woodland,2,4.5,4.0,2.0,112.0,2.0,49.263668,-123.071321,2015-12-15 06:23:13.132859
3820068,7232476,Entire home/apt,,Downtown,49,4.5,4.0,2.0,97.0,3.0,49.286484,-123.123576,2015-12-15 06:23:08.738454
1378220,7465731,Entire home/apt,,West Point Grey,0,,2.0,1.0,82.0,3.0,49.258643,-123.199646,2015-12-15 06:23:06.967975
8827955,46238972,Private room,,West End,0,,3.0,1.0,67.0,1.0,49.284636,-123.125116,2015-12-15 06:23:04.282044
7732874,22731299,Entire home/apt,,Downtown Eastside,10,4.5,4.0,2.0,280.0,3.0,49.284552,-123.11025,2015-12-15 06:23:01.633992
4774494,4052269,Entire home/apt,,Grandview-Woodland,2,5.0,,2.0,82.0,2.0,49.266284,-123.070244,2015-12-15 06:22:58.467994
6785642,7138554,Entire home/apt,,Downtown Eastside,13,4.5,2.0,1.0,135.0,1.0,49.283142,-123.103567,2015-12-15 06:22:56.499779
1313105,1283632,Entire home/apt,,Fairview,51,4.5,2.0,0.0,74.0,2.0,49.267469,-123.115059,2015-12-15 06:22:48.799577
1743279,6592168,Entire home/apt,,Downtown Eastside,0,,,3.0,225.0,2.0,49.280458,-123.09039,2015-12-15 06:22:40.537502
5014504,25864382,Entire home/apt,,Kitsilano,1,5.0,2.0,1.0,67.0,1.0,49.267709,-123.15151,2015-12-15 06:22:36.926599
7746027,40502928,Entire home/apt,,Downtown Eastside,0,,4.0,0.0,90.0,3.0,49.281571,-123.086416,2015-12-15 06:22:35.641054
1198802,6549403,Private room,,Mount Pleasant,22,4.5,2.0,1.0,52.0,3.0,49.258325,-123.087723,2015-12-15 06:22:34.679267
8024771,42227005,Private room,,Marpole,3,3.5,2.0,1.0,28.0,2.0,49.212703,-123.130778,2015-12-15 06:22:32.040788
8777498,7042224,Private room,,South Cambie,1,5.0,2.0,1.0,34.0,7.0,49.255678,-123.118445,2015-12-15 06:22:30.020706
4925521,21875198,Private room,,Kensington-Cedar Cottage,2,5.0,3.0,1.0,45.0,3.0,49.239284,-123.059572,2015-12-15 06:22:28.761302
1246031,3219520,Entire home/apt,,Mount Pleasant,1,5.0,2.0,1.0,82.0,5.0,49.261459,-123.105911,2015-12-15 06:22:26.741823
569160,2799473,Entire home/apt,,West End,23,5.0,3.0,1.0,94.0,30.0,49.278803,-123.129676,2015-12-15 06:22:25.147110
9529085,9476288,Private room,,West End,1,5.0,1.0,1.0,22.0,5.0,49.279478,-123.131125,2015-12-15 06:22:22.227484
4484594,11119917,Entire home/apt,,West End,16,5.0,2.0,1.0,101.0,2.0,49.279999,-123.136273,2015-12-15 06:22:19.461818
8795878,33612893,Private room,,Mount Pleasant,0,,3.0,1.0,60.0,1.0,49.260547,-123.113611,2015-12-15 06:22:15.006322
30089,51695,Entire home/apt,,Riley Park,15,4.5,,2.0,75.0,2.0,49.246939,-123.091371,2015-12-15 06:22:09.155365
8651885,44511504,Entire home/apt,,Downtown,1,4.0,2.0,1.0,94.0,1.0,49.275167,-123.101161,2015-12-15 06:21:57.259130
9232157,4371842,Entire home/apt,,Downtown Eastside,0,,2.0,0.0,56.0,2.0,49.283074,-123.089661,2015-12-15 06:21:55.873468
7332710,214986,Entire home/apt,,Downtown,7,5.0,2.0,1.0,75.0,2.0,49.287948,-123.124219,2015-12-15 06:21:49.154939
8212709,35319886,Private room,,West End,1,5.0,1.0,1.0,60.0,3.0,49.282189,-123.127383,2015-12-15 06:21:45.259621
256178,1267409,Entire home/apt,,Kitsilano,2,5.0,,2.0,225.0,2.0,49.262908,-123.17216,2015-12-15 06:21:43.615186
6516006,14063448,Entire home/apt,,Fairview,0,,3.0,1.0,97.0,7.0,49.266838,-123.134782,2015-12-15 06:21:41.963156
4376410,2551475,Entire home/apt,,Fairview,26,4.5,3.0,1.0,68.0,4.0,49.268987,-123.142505,2015-12-15 06:21:36.614113
8698494,45666497,Entire home/apt,,Downtown,0,,4.0,2.0,86.0,6.0,49.27717,-123.128392,2015-12-15 06:21:21.631989
7758223,20624233,Entire home/apt,,Kitsilano,0,,,2.0,180.0,4.0,49.273078,-123.15837,2015-12-15 06:21:19.615502
1941659,1813838,Private room,,Fairview,4,5.0,2.0,1.0,56.0,2.0,49.266317,-123.132761,2015-12-15 06:21:17.909472
6214184,32222789,Entire home/apt,,Kitsilano,6,5.0,4.0,3.0,150.0,5.0,49.269687,-123.18396,2015-12-15 06:21:13.754429
9495622,5833606,Entire home/apt,,Fairview,0,,4.0,2.0,193.0,4.0,49.264621,-123.120046,2015-12-15 06:21:12.025309
4034177,1846337,Entire home/apt,,Grandview-Woodland,4,5.0,2.0,1.0,56.0,1.0,49.283438,-123.0636,2015-12-15 06:21:10.236276
4679955,14254168,Entire home/apt,,Kitsilano,25,5.0,8.0,3.0,169.0,3.0,49.262692,-123.184928,2015-12-15 06:21:08.082093
4717574,13233096,Entire home/apt,,Fairview,9,5.0,4.0,1.0,131.0,2.0,49.257744,-123.122356,2015-12-15 06:21:06.197247
781153,4120058,Entire home/apt,,Dunbar Southlands,3,5.0,4.0,2.0,94.0,3.0,49.245554,-123.182226,2015-12-15 06:21:04.424036
4621428,15247430,Shared room,,Kensington-Cedar Cottage,7,5.0,2.0,1.0,22.0,1.0,49.239418,-123.085546,2015-12-15 06:20:57.795287
708827,3453881,Private room,,Kensington-Cedar Cottage,25,5.0,2.0,1.0,49.0,3.0,49.254039,-123.078887,2015-12-15 06:20:40.347794
9576996,9708636,Entire home/apt,,Mount Pleasant,0,,3.0,1.0,73.0,3.0,49.26351,-123.100843,2015-12-15 06:20:38.267420
7732459,15973247,Entire home/apt,,Kitsilano,1,5.0,4.0,2.0,109.0,4.0,49.267535,-123.155408,2015-12-15 06:20:21.828603
5941855,7324823,Entire home/apt,,Dunbar Southlands,14,5.0,,3.0,221.0,3.0,49.240233,-123.184574,2015-12-15 06:20:18.154238
664237,3355681,Private room,,West Point Grey,36,5.0,1.0,1.0,37.0,1.0,49.272894,-123.18557,2015-12-15 06:20:15.887765
6629499,10854870,Entire home/apt,,Kitsilano,11,4.5,4.0,2.0,187.0,2.0,49.273093,-123.152173,2015-12-15 06:20:14.352343
3528309,17762420,Entire home/apt,,Kitsilano,1,5.0,4.0,1.0,101.0,2.0,49.264862,-123.146447,2015-12-15 06:20:05.412673
7151083,37441469,Private room,,Oakridge,6,4.0,2.0,1.0,56.0,1.0,49.227629,-123.118924,2015-12-15 06:20:03.256762
8541289,537767,Entire home/apt,,Downtown,0,,,2.0,71.0,3.0,49.278884,-123.125048,2015-12-15 06:20:01.913591
8032794,18280324,Entire home/apt,,Grandview-Woodland,5,5.0,4.0,1.0,52.0,2.0,49.283526,-123.06076,2015-12-15 06:19:59.849244
3979710,20626616,Entire home/apt,,Kitsilano,7,5.0,2.0,0.0,104.0,3.0,49.266896,-123.162173,2015-12-15 06:19:57.537272
9189054,3842332,Entire home/apt,,Kitsilano,1,5.0,4.0,2.0,112.0,2.0,49.264209,-123.174682,2015-12-15 06:19:54.202693
9345055,7627758,Entire home/apt,,Kitsilano,1,5.0,4.0,2.0,112.0,1.0,49.268394,-123.159258,2015-12-15 06:19:50.434839
8843042,46309914,Entire home/apt,,Strathcona,0,,2.0,1.0,75.0,5.0,49.268959,-123.099465,2015-12-15 06:19:48.044000
6742470,3250475,Entire home/apt,,Hastings-Sunrise,10,4.5,5.0,3.0,140.0,3.0,49.275207,-123.036117,2015-12-15 06:19:40.245241
3124227,10233348,Entire home/apt,,Mount Pleasant,5,4.0,3.0,2.0,89.0,2.0,49.259946,-123.082673,2015-12-15 06:19:38.290587
3835008,19748213,Entire home/apt,,Downtown,140,5.0,2.0,1.0,60.0,1.0,49.285671,-123.114695,2015-12-15 06:19:28.936698
7370206,38621728,Private room,,Kensington-Cedar Cottage,8,5.0,1.0,1.0,30.0,1.0,49.250671,-123.065077,2015-12-15 06:19:25.147251
6377708,28011062,Private room,,West End,5,4.5,1.0,1.0,56.0,1.0,49.283817,-123.141693,2015-12-15 06:19:21.561107
9408913,48787977,Private room,,West End,0,,2.0,1.0,52.0,1.0,49.288539,-123.138129,2015-12-15 06:19:16.764289
