room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
13809951,81274338,Entire home/apt,,West Point Grey,2,0.0,6,4.0,393.0,,49.270783,-123.213524,2017-02-16 16:38:32.324220
6870806,35654146,Entire home/apt,,Dunbar Southlands,3,5.0,10,6.0,492.0,,49.237982,-123.195249,2017-02-16 16:38:31.830913
10679492,55164515,Entire home/apt,,Dunbar Southlands,1,0.0,8,5.0,393.0,,49.257762,-123.195746,2017-02-16 16:38:31.828408
7104918,6463096,Entire home/apt,,Dunbar Southlands,2,0.0,6,3.0,354.0,,49.257998,-123.194224,2017-02-16 16:38:31.826008
6032973,1766084,Entire home/apt,,West Point Grey,16,5.0,6,3.0,393.0,,49.266437,-123.191302,2017-02-16 16:38:31.821035
2864803,13304931,Entire home/apt,,Dunbar Southlands,5,5.0,6,3.0,315.0,,49.239236,-123.187232,2017-02-16 16:38:31.818736
7395682,38655301,Entire home/apt,,Dunbar Southlands,17,4.5,7,4.0,315.0,,49.238247,-123.179503,2017-02-16 16:38:31.816029
8189926,16954502,Entire home/apt,,Downtown,14,4.5,4,1.0,381.0,,49.285524,-123.103185,2017-02-16 16:38:31.811481
9237740,20083932,Entire home/apt,,West End,0,0.0,6,3.0,412.0,,49.287039,-123.125383,2017-02-16 16:38:31.808826
5480529,1694605,Entire home/apt,,West End,1,0.0,4,2.0,315.0,,49.286851,-123.12629,2017-02-16 16:38:31.805719
6543931,1576351,Entire home/apt,,Downtown,5,4.5,5,2.0,515.0,,49.279875,-123.107816,2017-02-16 16:38:31.803570
172848,19982,Entire home/apt,,West End,42,4.5,6,3.0,412.0,,49.282056,-123.125011,2017-02-16 16:38:31.801207
15394046,20083932,Entire home/apt,,Downtown,2,0.0,4,2.0,343.0,,49.280433,-123.116698,2017-02-16 16:38:31.798953
15255030,97021250,Entire home/apt,,Downtown,5,5.0,4,2.0,314.0,,49.279424,-123.112507,2017-02-16 16:38:31.796776
1113551,5231060,Entire home/apt,,Kitsilano,19,5.0,8,3.0,378.0,,49.260561,-123.158737,2017-02-16 16:38:31.792289
