room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
12082496,64755102,Shared room,,Oakridge,6,5.0,2,1.0,54.0,,49.232583,-123.127755,2017-03-13 04:15:46.468023
7025245,28176596,Shared room,,Grandview-Woodland,7,5.0,2,1.0,39.0,,49.289581,-123.059726,2017-03-13 04:15:45.289440
16918576,73238515,Shared room,,Dunbar Southlands,0,0.0,2,1.0,27.0,,49.234712,-123.193661,2017-03-13 04:15:44.840105
8564850,16077539,Shared room,,Kitsilano,8,4.5,2,1.0,41.0,,49.266168,-123.159384,2017-03-13 04:15:44.817875
8538940,44954344,Shared room,,Dunbar Southlands,0,0.0,2,1.0,391.0,,49.24139,-123.17148,2017-03-13 04:15:43.831487
9051802,18643300,Shared room,,Kitsilano,0,0.0,1,1.0,306.0,,49.263225,-123.175918,2017-03-13 04:15:43.414864
14427203,75093232,Shared room,,Grandview-Woodland,0,0.0,1,1.0,192.0,,49.262306,-123.06216,2017-03-13 04:15:42.307106
14632671,90836371,Shared room,,Downtown,6,5.0,6,1.0,172.0,,49.279162,-123.112267,2017-03-13 04:15:41.055374
14452478,47665878,Shared room,,Fairview,0,0.0,1,1.0,168.0,,49.263327,-123.132609,2017-03-13 04:15:41.053438
14372272,2392174,Shared room,,Mount Pleasant,0,0.0,1,1.0,152.0,,49.262802,-123.110146,2017-03-13 04:15:41.051274
14360802,88056646,Shared room,,Kitsilano,0,0.0,1,1.0,152.0,,49.271287,-123.151677,2017-03-13 04:15:41.046804
11040360,57293756,Shared room,,Kitsilano,0,0.0,2,1.0,129.0,,49.259117,-123.165422,2017-03-13 04:15:40.116757
8373943,44136353,Shared room,,Kensington-Cedar Cottage,0,0.0,1,1.0,137.0,,49.260087,-123.062582,2017-03-13 04:15:40.113446
8607688,45284490,Shared room,,Kensington-Cedar Cottage,0,0.0,1,1.0,114.0,,49.25436,-123.089855,2017-03-13 04:15:39.113068
6863140,31253707,Shared room,,Downtown,0,0.0,1,1.0,109.0,,49.285572,-123.120341,2017-03-13 04:15:39.109207
6452439,29468683,Shared room,,Downtown,6,4.5,2,1.0,121.0,,49.27477,-123.116545,2017-03-13 04:15:39.106586
8169348,43115473,Shared room,,Kitsilano,0,0.0,1,1.0,114.0,,49.261648,-123.164147,2017-03-13 04:15:39.104292
8426843,44378140,Shared room,,Fairview,0,0.0,1,1.0,114.0,,49.259338,-123.125987,2017-03-13 04:15:39.101297
14078952,13826875,Shared room,,Kitsilano,9,4.5,2,1.0,92.0,,49.272987,-123.152403,2017-03-13 04:15:37.774210
13641070,79060770,Shared room,,Riley Park,2,0.0,4,1.0,100.0,,49.254428,-123.106758,2017-03-13 04:15:37.771807
14371321,7750049,Shared room,,Fairview,0,0.0,1,1.0,103.0,,49.266203,-123.130211,2017-03-13 04:15:37.768842
7037898,11052994,Shared room,,Kitsilano,5,5.0,2,1.0,99.0,,49.269484,-123.178986,2017-03-13 04:15:37.766464
14200024,86143828,Shared room,,Downtown,0,0.0,1,1.0,96.0,,49.276025,-123.126622,2017-03-13 04:15:37.764046
