room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
5857194,30411393,Entire home/apt,,Grandview-Woodland,97,4.5,2,1.0,80.0,1.0,49.285899,-123.06216,2016-06-20 00:27:55.885078
2346169,986739,Entire home/apt,,Mount Pleasant,49,5.0,3,1.0,164.0,6.0,49.267552,-123.098688,2016-06-20 00:27:52.092975
8366349,11130017,Private room,,Kitsilano,0,,2,1.0,60.0,1.0,49.264569,-123.185009,2016-06-20 00:27:36.303713
12090777,54373494,Entire home/apt,,Riley Park,6,5.0,2,1.0,84.0,3.0,49.254684,-123.097275,2016-06-20 00:26:57.528387
6263433,30945802,Entire home/apt,,Mount Pleasant,1,,5,3.0,239.0,3.0,49.262461,-123.089782,2016-06-20 00:26:45.179188
10700434,26112374,Entire home/apt,,Downtown,4,5.0,3,1.0,119.0,2.0,49.276651,-123.115367,2016-06-20 00:26:26.780082
12986650,37424972,Private room,,Sunset,0,,2,1.0,56.0,1.0,49.22325,-123.10323,2016-06-20 00:26:22.646429
509698,2511469,Entire home/apt,,Riley Park,34,4.5,4,2.0,100.0,3.0,49.246107,-123.094928,2016-06-20 00:26:19.023681
9651405,13049175,Entire home/apt,,Kensington-Cedar Cottage,1,,2,1.0,56.0,1.0,49.261049,-123.070453,2016-06-20 00:25:52.844444
9329513,20083932,Entire home/apt,,Downtown,13,5.0,6,2.0,297.0,1.0,49.281127,-123.120055,2016-06-20 00:25:40.248502
2046259,5233549,Entire home/apt,,Riley Park,0,,5,2.0,110.0,3.0,49.235513,-123.109736,2016-06-20 00:25:10.449891
11067469,57447432,Private room,,Grandview-Woodland,5,5.0,2,1.0,53.0,1.0,49.267144,-123.059737,2016-06-20 00:25:06.784959
13429931,65757581,Private room,,Shaughnessy,0,,2,1.0,42.0,,49.243096,-123.134353,2016-06-20 00:24:58.841225
10370795,36667599,Private room,,Downtown,38,5.0,2,1.0,56.0,1.0,49.280004,-123.122043,2016-06-20 00:24:49.317924
8505334,23124489,Entire home/apt,,Downtown,1,,2,1.0,68.0,4.0,49.281516,-123.122141,2016-06-20 00:24:45.335184
1246031,3219520,Entire home/apt,,Mount Pleasant,1,,2,1.0,87.0,5.0,49.261459,-123.105911,2016-06-20 00:24:38.918281
8405580,23826301,Entire home/apt,,Downtown,1,,3,1.0,113.0,3.0,49.286091,-123.113876,2016-06-20 00:24:29.066265
151091,724829,Private room,,Mount Pleasant,129,4.5,2,1.0,48.0,2.0,49.260951,-123.106344,2016-06-20 00:24:20.079817
11572707,28411342,Entire home/apt,,Downtown,9,5.0,2,1.0,65.0,3.0,49.280005,-123.107084,2016-06-20 00:23:38.706278
13573609,3589852,Private room,,Mount Pleasant,0,,3,1.0,59.0,1.0,49.264289,-123.085789,2016-06-20 00:23:12.270166
8369700,33876778,Private room,,Kitsilano,6,5.0,2,1.0,96.0,1.0,49.27224,-123.181177,2016-06-20 00:22:29.788398
2519574,6672080,Private room,,Killarney,6,4.5,2,1.0,37.0,3.0,49.207865,-123.045714,2016-06-20 00:21:42.656685
12436262,5093610,Entire home/apt,,Fairview,1,,4,1.0,88.0,2.0,49.262733,-123.135175,2016-06-20 00:21:15.082568
4485301,6243638,Private room,,Downtown,6,5.0,3,1.0,104.0,2.0,49.277117,-123.128373,2016-06-20 00:20:33.228117
7116423,35314709,Entire home/apt,,Downtown,30,4.5,4,1.0,88.0,3.0,49.290843,-123.127653,2016-06-20 00:20:20.598263
9509366,39642808,Entire home/apt,,Mount Pleasant,0,,4,2.0,64.0,7.0,49.261535,-123.094849,2016-06-20 00:19:53.419723
