room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
1931359,9998047,Entire home/apt,,Kensington-Cedar Cottage,0,,2.0,1.0,56.0,2.0,49.260727,-123.070983,2016-03-20 23:33:18.707386
8971936,46884429,Entire home/apt,,Sunset,0,,5.0,3.0,159.0,1.0,49.214811,-123.092945,2016-03-20 23:32:57.836910
6518417,419742,Private room,,West End,8,5.0,2.0,1.0,103.0,1.0,49.288025,-123.129492,2016-03-20 23:32:39.254038
4174142,13465747,Entire home/apt,,Kitsilano,7,4.0,4.0,2.0,118.0,2.0,49.269787,-123.182593,2016-03-20 23:32:30.765697
1849632,2930805,Entire home/apt,,Sunset,16,4.0,2.0,0.0,60.0,1.0,49.228945,-123.105033,2016-03-20 23:32:26.607687
10683954,49108292,Private room,,Renfrew-Collingwood,0,,1.0,1.0,43.0,1.0,49.235477,-123.042646,2016-03-20 23:32:20.303073
591736,1748409,Private room,,Kensington-Cedar Cottage,57,4.5,2.0,1.0,47.0,2.0,49.255502,-123.057114,2016-03-20 23:32:07.450180
1707488,6109037,Entire home/apt,,Grandview-Woodland,11,4.0,,2.0,115.0,2.0,49.270375,-123.068278,2016-03-20 23:31:58.808530
9355831,25976718,Entire home/apt,,West End,6,4.5,2.0,1.0,75.0,3.0,49.278312,-123.135403,2016-03-20 23:31:54.987570
3858395,11874736,Entire home/apt,,West End,19,4.5,2.0,1.0,67.0,1.0,49.289448,-123.129721,2016-03-20 23:31:48.441508
2282699,9761943,Entire home/apt,,Downtown,5,5.0,4.0,2.0,397.0,3.0,49.277093,-123.121191,2016-03-20 23:31:42.588689
6451269,26449540,Entire home/apt,,Kensington-Cedar Cottage,17,4.5,2.0,1.0,77.0,2.0,49.246867,-123.088919,2016-03-20 23:31:39.897904
6897283,36141263,Private room,,Dunbar Southlands,11,5.0,5.0,1.0,107.0,3.0,49.255963,-123.180753,2016-03-20 23:31:28.263014
8343015,15535422,Private room,,Renfrew-Collingwood,3,4.5,1.0,1.0,30.0,5.0,49.251887,-123.052885,2016-03-20 23:31:17.626240
