room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
15289838,97120592,Shared room,,Hastings-Sunrise,6,5.0,2,1.0,42.0,,49.271823,-123.036548,2017-04-08 22:46:45.571131
2233250,563940,Shared room,,Hastings-Sunrise,40,4.5,4,1.0,30.0,,49.268144,-123.029997,2017-04-08 22:46:44.347475
8538940,44954344,Shared room,,Dunbar Southlands,0,0.0,2,1.0,391.0,,49.24139,-123.17148,2017-04-08 22:46:43.430941
9051802,18643300,Shared room,,Kitsilano,0,0.0,1,1.0,307.0,,49.263225,-123.175918,2017-04-08 22:46:42.199124
14427203,75093232,Shared room,,Grandview-Woodland,0,0.0,1,1.0,193.0,,49.262306,-123.06216,2017-04-08 22:46:41.497432
14452478,47665878,Shared room,,Fairview,0,0.0,1,1.0,169.0,,49.263327,-123.132609,2017-04-08 22:46:39.951103
14632671,90836371,Shared room,,Downtown,6,5.0,6,1.0,173.0,,49.279162,-123.112267,2017-04-08 22:46:39.948655
14372272,2392174,Shared room,,Mount Pleasant,0,0.0,1,1.0,153.0,,49.262802,-123.110146,2017-04-08 22:46:39.945664
14360802,88056646,Shared room,,Kitsilano,0,0.0,1,1.0,153.0,,49.271287,-123.151677,2017-04-08 22:46:39.942898
6377607,28011062,Shared room,,West End,4,0.0,1,1.0,115.0,,49.283651,-123.140925,2017-04-08 22:46:37.592328
6863140,31253707,Shared room,,Downtown,0,0.0,1,1.0,109.0,,49.285572,-123.120341,2017-04-08 22:46:37.589768
8607688,45284490,Shared room,,Kensington-Cedar Cottage,0,0.0,1,1.0,115.0,,49.25436,-123.089855,2017-04-08 22:46:37.585139
8426843,44378140,Shared room,,Fairview,0,0.0,1,1.0,115.0,,49.259338,-123.125987,2017-04-08 22:46:37.580025
8169348,43115473,Shared room,,Kitsilano,0,0.0,1,1.0,115.0,,49.261648,-123.164147,2017-04-08 22:46:37.577682
6452439,29468683,Shared room,,Downtown,6,4.5,2,1.0,121.0,,49.27477,-123.116545,2017-04-08 22:46:37.572028
7037898,11052994,Shared room,,Kitsilano,5,5.0,2,1.0,99.0,,49.269484,-123.178986,2017-04-08 22:46:36.300796
14371321,7750049,Shared room,,Fairview,0,0.0,1,1.0,103.0,,49.266203,-123.130211,2017-04-08 22:46:36.298295
17911210,1522256,Shared room,,Downtown Eastside,0,0.0,2,1.0,89.0,,49.282813,-123.107483,2017-04-08 22:46:36.295896
14200024,86143828,Shared room,,Downtown,0,0.0,1,1.0,87.0,,49.276025,-123.126622,2017-04-08 22:46:36.292951
8224016,39600328,Shared room,,Fairview,0,0.0,1,1.0,93.0,,49.260354,-123.135661,2017-04-08 22:46:36.287033
14500086,9838595,Shared room,,Kensington-Cedar Cottage,0,0.0,2,1.0,84.0,,49.252094,-123.088778,2017-04-08 22:46:36.284807
13641070,79060770,Shared room,,Riley Park,2,0.0,4,1.0,100.0,,49.254428,-123.106758,2017-04-08 22:46:36.281697
4720823,24386362,Shared room,,West End,0,0.0,2,1.0,93.0,,49.277513,-123.133836,2017-04-08 22:46:36.279456
14524830,43115473,Shared room,,Kitsilano,0,0.0,1,1.0,93.0,,49.263284,-123.165686,2017-04-08 22:46:36.276547
2586832,13245485,Shared room,,Renfrew-Collingwood,0,0.0,1,1.0,77.0,,49.250126,-123.038356,2017-04-08 22:46:34.879065
14078952,13826875,Shared room,,Kitsilano,9,4.5,2,1.0,77.0,,49.272987,-123.152403,2017-04-08 22:46:34.876275
14839998,45912615,Shared room,,Killarney,1,0.0,4,1.0,77.0,,49.223917,-123.049533,2017-04-08 22:46:34.872516
15889955,68190258,Shared room,,Downtown,0,0.0,1,1.0,69.0,,49.280809,-123.12519,2017-04-08 22:46:34.870174
8614573,45317404,Shared room,,Killarney,0,0.0,1,1.0,77.0,,49.222055,-123.026217,2017-04-08 22:46:34.867755
6974378,36570213,Shared room,,Fairview,21,5.0,1,1.0,73.0,,49.265948,-123.134566,2017-04-08 22:46:34.863291
10224522,29582,Shared room,,Downtown,2,0.0,2,1.0,69.0,,49.273798,-123.117669,2017-04-08 22:46:34.860478
10317861,53091063,Shared room,,Downtown Eastside,0,0.0,1,1.0,77.0,,49.283102,-123.106427,2017-04-08 22:46:34.858003
14360507,22824019,Shared room,,Fairview,0,0.0,1,1.0,69.0,,49.261691,-123.128985,2017-04-08 22:46:34.854282
17448786,9194787,Shared room,,Arbutus Ridge,0,0.0,1,1.0,72.0,,49.250127,-123.168393,2017-04-08 22:46:34.851861
4465499,1198056,Shared room,,Strathcona,24,5.0,2,1.0,68.0,,49.267667,-123.09741,2017-04-08 22:46:34.849603
8403496,43296991,Shared room,,West End,0,0.0,2,1.0,77.0,,49.278164,-123.131346,2017-04-08 22:46:34.846774
8207953,24835523,Shared room,,Kitsilano,0,0.0,1,1.0,69.0,,49.266979,-123.146911,2017-04-08 22:46:34.843979
16276225,106455648,Shared room,,West End,0,0.0,1,1.0,69.0,,49.292116,-123.136652,2017-04-08 22:46:34.841221
7181988,1504812,Shared room,,Hastings-Sunrise,15,4.5,10,1.0,47.0,,49.265387,-123.042681,2017-04-08 22:46:33.067417
8170040,43118605,Shared room,,Grandview-Woodland,0,0.0,1,1.0,45.0,,49.275476,-123.057329,2017-04-08 22:46:33.065037
12608756,29575891,Shared room,,West End,17,5.0,1,1.0,54.0,,49.288991,-123.132595,2017-04-08 22:46:33.061372
10393465,47343664,Shared room,,Kitsilano,0,0.0,1,1.0,44.0,,49.2622,-123.161834,2017-04-08 22:46:33.058736
1210267,6609569,Shared room,,Mount Pleasant,0,0.0,2,1.0,50.0,,49.265875,-123.111583,2017-04-08 22:46:33.056198
5232056,27078440,Shared room,,Downtown,1,0.0,3,1.0,50.0,,49.278896,-123.115959,2017-04-08 22:46:33.053666
7967856,40832699,Shared room,,West End,0,0.0,1,1.0,62.0,,49.279364,-123.134299,2017-04-08 22:46:33.050170
17795574,121594106,Shared room,,Grandview-Woodland,0,0.0,2,1.0,57.0,,49.2767,-123.066547,2017-04-08 22:46:33.047772
6003750,19073058,Shared room,,West End,10,5.0,1,1.0,44.0,,49.288698,-123.136674,2017-04-08 22:46:33.045378
11590225,10734062,Shared room,,West End,12,5.0,2,1.0,42.0,,49.286864,-123.137893,2017-04-08 22:46:33.042135
2237295,11423475,Shared room,,Downtown,0,0.0,1,1.0,58.0,,49.279664,-123.121959,2017-04-08 22:46:33.039360
8539726,44957975,Shared room,,Victoria-Fraserview,0,0.0,1,1.0,62.0,,49.222801,-123.071432,2017-04-08 22:46:31.966695
7499825,2755600,Shared room,,West End,0,0.0,1,1.0,42.0,,49.279076,-123.136418,2017-04-08 22:46:31.963777
8655906,10374208,Shared room,,West End,19,5.0,1,1.0,58.0,,49.277893,-123.13366,2017-04-08 22:46:31.961744
18061052,124325759,Shared room,,Downtown,0,0.0,2,1.0,41.0,,49.280652,-123.112531,2017-04-08 22:46:31.959750
14843775,92878911,Shared room,,Kitsilano,0,0.0,1,1.0,58.0,,49.257703,-123.159559,2017-04-08 22:46:31.956034
18060612,124320799,Shared room,,West End,0,0.0,3,1.0,41.0,,49.287152,-123.131916,2017-04-08 22:46:31.953551
17947537,123146784,Shared room,,Kitsilano,0,0.0,2,1.0,52.0,,49.258277,-123.178814,2017-04-08 22:46:31.941515
17947368,123145152,Shared room,,Fairview,0,0.0,2,1.0,47.0,,49.263084,-123.116379,2017-04-08 22:46:31.937581
14972569,94313437,Shared room,,Riley Park,0,0.0,2,1.0,58.0,,49.234168,-123.104825,2017-04-08 22:46:31.931443
13829541,10365557,Shared room,,Downtown Eastside,1,0.0,2,1.0,50.0,,49.279841,-123.110074,2017-04-08 22:46:31.922867
17108080,8065052,Shared room,,Kensington-Cedar Cottage,3,4.5,16,1.0,16.0,,49.261895,-123.062337,2017-04-08 22:46:31.140844
14342582,87853697,Shared room,,Marpole,9,5.0,2,1.0,27.0,,49.209756,-123.122138,2017-04-08 22:46:31.137413
7200805,31154398,Shared room,,West End,1,0.0,1,1.0,24.0,,49.292507,-123.134188,2017-04-08 22:46:31.134765
14304960,25176803,Shared room,,West End,0,0.0,1,1.0,20.0,,49.284583,-123.138476,2017-04-08 22:46:31.132732
16287228,106540150,Shared room,,West End,0,0.0,1,1.0,15.0,,49.282015,-123.134728,2017-04-08 22:46:31.128822
16768905,88214004,Shared room,,West End,1,0.0,1,1.0,31.0,,49.27925,-123.133881,2017-04-08 22:46:31.126755
7134431,1408922,Shared room,,Mount Pleasant,15,5.0,1,1.0,35.0,,49.257938,-123.104899,2017-04-08 22:46:31.124719
15246613,8065052,Shared room,,Kensington-Cedar Cottage,3,3.5,16,1.0,16.0,,49.260833,-123.057135,2017-04-08 22:46:31.121645
5935825,15247430,Shared room,,Kensington-Cedar Cottage,26,4.5,2,1.0,23.0,,49.240788,-123.083443,2017-04-08 22:46:31.118709
10926145,56637833,Shared room,,West End,0,0.0,1,1.0,16.0,,49.288616,-123.134872,2017-04-08 22:46:31.113832
16918576,73238515,Shared room,,Dunbar Southlands,0,0.0,1,1.0,22.0,,49.234712,-123.193661,2017-04-08 22:46:31.111456
6786067,15247430,Shared room,,Kensington-Cedar Cottage,11,5.0,3,1.0,23.0,,49.240518,-123.084597,2017-04-08 22:46:31.109163
13847385,8352569,Shared room,,Grandview-Woodland,6,5.0,1,1.0,27.0,,49.286184,-123.059012,2017-04-08 22:46:31.105558
17094432,8065052,Shared room,,Grandview-Woodland,4,5.0,16,1.0,16.0,,49.263417,-123.065715,2017-04-08 22:46:29.444058
10548175,15247430,Shared room,,Kensington-Cedar Cottage,15,4.5,4,1.0,23.0,,49.239214,-123.083317,2017-04-08 22:46:29.441143
16948745,73238515,Shared room,,Riley Park,1,0.0,1,1.0,29.0,,49.254493,-123.091971,2017-04-08 22:46:29.438827
15207664,46810986,Shared room,,Kensington-Cedar Cottage,0,0.0,1,1.0,35.0,,49.254164,-123.067699,2017-04-08 22:46:29.434795
13157208,71210528,Shared room,,Mount Pleasant,4,4.5,1,1.0,30.0,,49.261169,-123.10527,2017-04-08 22:46:29.432588
17975269,114361161,Shared room,,Grandview-Woodland,0,0.0,1,1.0,13.0,,49.263096,-123.07456,2017-04-08 22:46:29.430437
15784699,102095962,Shared room,,Sunset,2,0.0,1,1.0,38.0,,49.213529,-123.098858,2017-04-08 22:46:29.428302
17880669,122436970,Shared room,,West End,0,0.0,2,1.0,40.0,,49.278484,-123.131408,2017-04-08 22:46:29.425988
14826384,92715576,Shared room,,Renfrew-Collingwood,3,5.0,1,1.0,29.0,,49.24045,-123.058434,2017-04-08 22:46:29.420208
14474676,15247430,Shared room,,Kensington-Cedar Cottage,9,4.5,4,1.0,23.0,,49.239095,-123.083529,2017-04-08 22:46:29.413233
10416313,17642410,Shared room,,Killarney,0,0.0,1,1.0,31.0,,49.221358,-123.031563,2017-04-08 22:46:29.410894
11965020,26077010,Shared room,,Kitsilano,0,0.0,2,1.0,31.0,,49.270752,-123.157351,2017-04-08 22:46:28.147011
18061003,124325177,Shared room,,Downtown,0,0.0,2,1.0,41.0,,49.27872,-123.113068,2017-04-08 22:46:28.144083
18060548,124320186,Shared room,,West End,0,0.0,2,1.0,39.0,,49.288972,-123.131403,2017-04-08 22:46:28.140896
18060499,124319622,Shared room,,Downtown,0,0.0,2,1.0,39.0,,49.276061,-123.121145,2017-04-08 22:46:28.139015
