room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
14214579,21978467,Shared room,,Downtown Eastside,2,0.0,2,1.0,70.0,,49.278179,-123.101143,2017-01-14 15:08:36.824501
1210267,6609569,Shared room,,Mount Pleasant,0,0.0,2,1.0,82.0,,49.265875,-123.111583,2017-01-14 15:08:36.821818
16354443,27566050,Shared room,,Kitsilano,1,0.0,2,1.0,23.0,,49.268074,-123.161326,2017-01-14 15:08:33.429337
8538940,44954344,Shared room,,Dunbar Southlands,0,0.0,2,1.0,391.0,,49.24139,-123.17148,2017-01-14 15:08:32.040939
9051802,18643300,Shared room,,Kitsilano,0,0.0,1,1.0,313.0,,49.263225,-123.175918,2017-01-14 15:08:32.037440
14427203,75093232,Shared room,,Grandview-Woodland,0,0.0,1,1.0,196.0,,49.262306,-123.06216,2017-01-14 15:08:29.829082
14372272,2392174,Shared room,,Mount Pleasant,0,0.0,1,1.0,157.0,,49.262802,-123.110146,2017-01-14 15:08:28.633423
14360802,88056646,Shared room,,Kitsilano,0,0.0,1,1.0,157.0,,49.271287,-123.151677,2017-01-14 15:08:28.631195
14452478,47665878,Shared room,,Fairview,0,0.0,1,1.0,172.0,,49.263327,-123.132609,2017-01-14 15:08:28.628606
11040360,57293756,Shared room,,Kitsilano,0,0.0,2,1.0,129.0,,49.259117,-123.165422,2017-01-14 15:08:27.334459
8373943,44136353,Shared room,,Kensington-Cedar Cottage,0,0.0,1,1.0,140.0,,49.260087,-123.062582,2017-01-14 15:08:27.330182
8607688,45284490,Shared room,,Kensington-Cedar Cottage,0,0.0,1,1.0,117.0,,49.25436,-123.089855,2017-01-14 15:08:26.359217
8224530,43368953,Shared room,,Marpole,0,0.0,1,1.0,117.0,,49.209666,-123.130584,2017-01-14 15:08:26.355294
8169348,43115473,Shared room,,Kitsilano,0,0.0,1,1.0,117.0,,49.261648,-123.164147,2017-01-14 15:08:26.353086
6863140,31253707,Shared room,,Downtown,0,0.0,1,1.0,109.0,,49.285572,-123.120341,2017-01-14 15:08:26.350790
6452439,29468683,Shared room,,Downtown,6,4.5,2,1.0,123.0,,49.27477,-123.116545,2017-01-14 15:08:26.347894
13208731,23123490,Shared room,,Mount Pleasant,18,4.5,1,1.0,122.0,,49.258627,-123.109944,2017-01-14 15:08:26.344347
8426843,44378140,Shared room,,Fairview,0,0.0,1,1.0,117.0,,49.259338,-123.125987,2017-01-14 15:08:26.341035
13980698,18107984,Shared room,,Sunset,0,0.0,4,1.0,117.0,,49.22102,-123.099103,2017-01-14 15:08:26.338344
7037898,11052994,Shared room,,Kitsilano,5,5.0,2,1.0,101.0,,49.269484,-123.178986,2017-01-14 15:08:25.419159
13641070,79060770,Shared room,,Riley Park,2,0.0,4,1.0,102.0,,49.254428,-123.106758,2017-01-14 15:08:25.415739
14200024,86143828,Shared room,,Downtown,0,0.0,1,1.0,98.0,,49.276025,-123.126622,2017-01-14 15:08:25.413123
14371321,7750049,Shared room,,Fairview,0,0.0,1,1.0,103.0,,49.266203,-123.130211,2017-01-14 15:08:25.411015
8224016,39600328,Shared room,,Fairview,0,0.0,1,1.0,94.0,,49.260354,-123.135661,2017-01-14 15:08:25.408301
4720823,24386362,Shared room,,West End,0,0.0,2,1.0,95.0,,49.277513,-123.133836,2017-01-14 15:08:25.405378
14524830,43115473,Shared room,,Kitsilano,0,0.0,1,1.0,93.0,,49.263284,-123.165686,2017-01-14 15:08:25.403172
14500086,9838595,Shared room,,Kensington-Cedar Cottage,0,0.0,2,1.0,87.0,,49.252094,-123.088778,2017-01-14 15:08:25.400338
2586832,13245485,Shared room,,Renfrew-Collingwood,0,0.0,1,1.0,74.0,,49.250126,-123.038356,2017-01-14 15:08:24.275509
14360507,22824019,Shared room,,Fairview,0,0.0,1,1.0,70.0,,49.261691,-123.128985,2017-01-14 15:08:24.273333
10224522,29582,Shared room,,Downtown,2,0.0,2,1.0,70.0,,49.273798,-123.117669,2017-01-14 15:08:24.270451
8614573,45317404,Shared room,,Killarney,0,0.0,1,1.0,78.0,,49.222055,-123.026217,2017-01-14 15:08:24.267821
15889955,68190258,Shared room,,Downtown,0,0.0,1,1.0,70.0,,49.280809,-123.12519,2017-01-14 15:08:24.265301
8539726,44957975,Shared room,,Victoria-Fraserview,0,0.0,1,1.0,63.0,,49.222801,-123.071432,2017-01-14 15:08:24.263031
7967856,40832699,Shared room,,West End,0,0.0,1,1.0,63.0,,49.279364,-123.134299,2017-01-14 15:08:24.260289
6974378,36570213,Shared room,,Fairview,21,5.0,1,1.0,74.0,,49.265948,-123.134566,2017-01-14 15:08:24.257640
10317861,53091063,Shared room,,Downtown Eastside,0,0.0,1,1.0,78.0,,49.283102,-123.106427,2017-01-14 15:08:24.255284
14839998,45912615,Shared room,,Killarney,1,0.0,4,1.0,78.0,,49.223917,-123.049533,2017-01-14 15:08:24.253030
8207953,24835523,Shared room,,Kitsilano,0,0.0,1,1.0,70.0,,49.266979,-123.146911,2017-01-14 15:08:24.250166
16276225,106455648,Shared room,,West End,0,0.0,1,1.0,77.0,,49.292116,-123.136652,2017-01-14 15:08:24.247849
4465499,1198056,Shared room,,Strathcona,24,5.0,2,1.0,69.0,,49.267667,-123.09741,2017-01-14 15:08:24.245434
8403496,43296991,Shared room,,West End,0,0.0,2,1.0,78.0,,49.278164,-123.131346,2017-01-14 15:08:24.242397
5319769,27561085,Shared room,,Mount Pleasant,13,4.5,1,1.0,77.0,,49.262612,-123.104843,2017-01-14 15:08:24.238736
8170040,43118605,Shared room,,Grandview-Woodland,0,0.0,1,1.0,46.0,,49.275476,-123.057329,2017-01-14 15:08:21.997189
10393465,47343664,Shared room,,Kitsilano,0,0.0,1,1.0,45.0,,49.2622,-123.161834,2017-01-14 15:08:21.994996
249106,1304461,Shared room,,Hastings-Sunrise,33,5.0,2,1.0,50.0,,49.28035,-123.053649,2017-01-14 15:08:21.991884
14519303,3296594,Shared room,,Fairview,0,0.0,1,1.0,59.0,,49.26131,-123.145718,2017-01-14 15:08:21.986891
7499825,2755600,Shared room,,West End,0,0.0,1,1.0,43.0,,49.279076,-123.136418,2017-01-14 15:08:21.983882
12608756,29575891,Shared room,,West End,12,5.0,1,1.0,55.0,,49.288991,-123.132595,2017-01-14 15:08:21.981402
5232056,27078440,Shared room,,Downtown,1,0.0,3,1.0,50.0,,49.278896,-123.115959,2017-01-14 15:08:21.978442
6003750,19073058,Shared room,,West End,10,5.0,1,1.0,45.0,,49.288698,-123.136674,2017-01-14 15:08:21.975976
7181988,1504812,Shared room,,Hastings-Sunrise,14,4.5,10,1.0,50.0,,49.265387,-123.042681,2017-01-14 15:08:21.973540
7263823,38029432,Shared room,,Downtown,13,4.5,1,1.0,55.0,,49.276683,-123.125189,2017-01-14 15:08:21.970838
14972569,94313437,Shared room,,Riley Park,0,0.0,2,1.0,59.0,,49.234168,-123.104825,2017-01-14 15:08:21.967582
